,id,mensagem,data
1287,877362788291453009,Sarah Palmer (rank Seed) entrou na fc.,2021-08-18
1288,877345177096818689,So' Ra (rank Seed) entrou na fc.,2021-08-18
1289,877325044253081661,Mic Marduk (rank Seed) entrou na fc.,2021-08-17
1290,877209277683630101,Falco Dex (rank Seed) entrou na fc.,2021-08-17
1291,877204251431010324,Het Hatunlayka (rank Sapling) saiu da fc.,2021-08-17
1292,877204250789294191,Red Nero (rank Senior Tree) saiu da fc.,2021-08-17
1293,877204250302775358,Nico Spirit (rank Senior Tree) saiu da fc.,2021-08-17
1294,877204249455505428,Maryska Vengerberg (rank Seed) saiu da fc.,2021-08-17
1295,877010460501770271,Kisara Mizuno (rank Seed) entrou na fc.,2021-08-17
1296,876965153122418708,Minister Drms (rank Seed) saiu da fc.,2021-08-16
1297,876884622796021760,Nami Sakamoto (rank Seed) entrou na fc.,2021-08-16
1298,876632955387256914,Yui Kurumi (rank Seed) saiu da fc.,2021-08-16
1299,876607790381158511,Anatill Shiranui (rank Seed) saiu da fc.,2021-08-15
1300,876585139889659926,Ishgana Kamisato (rank Seed) entrou na fc.,2021-08-15
1301,876524740376920155,Magyloou Mayvin (rank Seed) entrou na fc.,2021-08-15
1302,876252938291544115,Ashin Kurosaki (rank Seed) saiu da fc.,2021-08-14
1303,876250425270075442,Haegell Deathwisper (rank Seed) saiu da fc.,2021-08-14
1304,876202609281736774,Ryu Asura (rank Sapling) saiu da fc.,2021-08-14
1305,876152274458665000,Vie Dysterose (rank Seed) saiu da fc.,2021-08-14
1306,876147244250857552,Thorleif Of-ur (rank Seed) entrou na fc.,2021-08-14
1307,876122071875338270,Lord'rossum Walker (rank Lunar Tree) saiu da fc.,2021-08-14
1308,875923256362815578,Vinigod Underground (rank Seed) entrou na fc.,2021-08-14
1309,875898096180166686,Ravell Nevah (rank Seed) entrou na fc.,2021-08-14
1310,875895577911627837,Bob Dylan- (rank Seed) entrou na fc.,2021-08-14
1311,875880474319388735,Kyler Fring (rank Seed) entrou na fc.,2021-08-13
1312,875840211312078908,Hydhan Lightwood (rank Seed) saiu da fc.,2021-08-13
1313,875736296688078858,Sierra Mikain (rank Seed) saiu da fc.,2021-08-13
1314,875607944539017217,Ku Quebrado (rank Seed) entrou na fc.,2021-08-13
1315,875592847754145814,Hyaza Raenis (rank Senior Tree) saiu da fc.,2021-08-13
1316,875592847129198622,Love Bites (rank Seed) saiu da fc.,2021-08-13
1317,875592846634258442,Kalend Mito (rank Seed) saiu da fc.,2021-08-13
1318,875592846219042876,Davion Stormblade (rank Sapling) saiu da fc.,2021-08-13
1319,875580260891107348,Senpai Sedentario (rank Seed) entrou na fc.,2021-08-13
1320,875484637869244417,Hydhan Lightwood (rank Seed) entrou na fc.,2021-08-12
1321,875197734120992798,Aether Messorem (rank Seed) entrou na fc.,2021-08-12
1322,875175080697667595,Asakura Hao (rank Sapling) saiu da fc.,2021-08-12
1323,875124751515934760,Mikasa Millbr (rank Seed) entrou na fc.,2021-08-11
1324,875119716325273651,Avenus Zignos (rank Senior Tree) saiu da fc.,2021-08-11
1325,875119716019093534,Sumilie Teraca (rank Sapling) saiu da fc.,2021-08-11
1326,875119715343814706,Naara Laecipi (rank Sapling) saiu da fc.,2021-08-11
1327,875119714576240650,Khathia Nitsah (rank Sapling) saiu da fc.,2021-08-11
1328,875064348421292113,Ragnaros Stormterror (rank Seed) saiu da fc.,2021-08-11
1329,874528306609946654,Bastion Highwind (rank Seed) saiu da fc.,2021-08-10
1330,874450298373046322,Joshua Jerand (rank Senior Tree) saiu da fc.,2021-08-10
1331,874430161288855612,Krillyan Kaytos (rank Sapling) saiu da fc.,2021-08-09
1332,874135703146094683,Ddraig Devilzjho (rank Seed) entrou na fc.,2021-08-09
1333,874032513176174642,Keiko Yahiro (rank Seed) entrou na fc.,2021-08-08
1334,874019930373242931,Aegg Targaryen (rank Seed) entrou na fc.,2021-08-08
1335,873989733448048680,God Why (rank Lunar Tree) saiu da fc.,2021-08-08
1336,873984703579959338,Ashura Seraiten (rank Seed) saiu da fc.,2021-08-08
1337,873843765293514752,Kypie Mindbearer (rank Seed) saiu da fc.,2021-08-08
1338,873758198924976168,Edda Weaver (rank Seed) entrou na fc.,2021-08-08
1339,873725484360429588,Ryokuro Lorelamar (rank Seed) entrou na fc.,2021-08-08
1340,873725483852890202,Azyell Arwendawn (rank Seed) entrou na fc.,2021-08-08
1341,873725483106312232,Manphes Flameheart (rank Seed) entrou na fc.,2021-08-08
1342,873725482527502376,Jullee Nevermore (rank Sapling) saiu da fc.,2021-08-08
1343,873712899632275556,Edgar Belmont (rank Seed) entrou na fc.,2021-08-07
1344,873614752759283773,Holo Axay (rank Seed) saiu da fc.,2021-08-07
1345,873413414855270430,Conde Vlad (rank Senior Tree) saiu da fc.,2021-08-07
1346,873410899979948072,Raxxia Drayan (rank Seed) entrou na fc.,2021-08-07
1347,873380698495516714,Astra Solaris (rank Seed) entrou na fc.,2021-08-07
1348,873249834843398224,Kabessaozito Brasil (rank Seed) entrou na fc.,2021-08-06
1349,873222150075613235,Kyriel Hollandy (rank Seed) entrou na fc.,2021-08-06
1350,873068631456641024,Sahory Ar (rank Seed) entrou na fc.,2021-08-06
1351,873051018949185656,Zeref Vermillion (rank Seed) entrou na fc.,2021-08-06
1352,873051018152247366,Maia Moonlight (rank Sapling) saiu da fc.,2021-08-06
1353,873051017560875008,Hazuna Cros (rank Sapling) saiu da fc.,2021-08-06
1354,873051016801681419,Fujin Stormwind (rank Sapling) saiu da fc.,2021-08-06
1355,873051016415825920,Sr Bessa (rank Senior Tree) saiu da fc.,2021-08-06
1356,873015783599525938,Kazama Zoldyck (rank Seed) entrou na fc.,2021-08-06
1357,872988429774901249,Gyu Tomioka (rank Seed) entrou na fc.,2021-08-05
1358,872974938875781180,Atormentada Loucura (rank Seed) entrou na fc.,2021-08-05
1359,872944525906149376,Calistia Belv'arin (rank Seed) entrou na fc.,2021-08-05
1360,872891676098711582,Miah Queen (rank Seed) saiu da fc.,2021-08-05
1361,872657625089708085,Evelyn Danielle (rank Senior Tree) saiu da fc.,2021-08-05
1362,872629944562352138,Akura Qalli (rank Sapling) saiu da fc.,2021-08-04
1363,872529274211541032,Leh Zinn (rank Seed) saiu da fc.,2021-08-04
1364,872529273599197234,Shio Sz (rank Seed) saiu da fc.,2021-08-04
1365,872310328225058816,Autgar Windchaser (rank Sapling) saiu da fc.,2021-08-04
1366,872267539697262632,Little Magician (rank Seed) entrou na fc.,2021-08-03
1367,872252444166467604,Laufrey Nikey (rank Seed) entrou na fc.,2021-08-03
1368,872234825602441216,Garz Vrael (rank Seed) entrou na fc.,2021-08-03
1369,872214694105059329,Karasu Usarak (rank Sapling) saiu da fc.,2021-08-03
1370,872214693740179486,Hela Redstorm (rank Sapling) saiu da fc.,2021-08-03
1371,872214692888735784,Ozama Aider (rank Senior Tree) saiu da fc.,2021-08-03
1372,872214691227779073,Yodinn Ragcreisson (rank Sapling) saiu da fc.,2021-08-03
1373,872214690422472715,Rennieth Kamui (rank Sapling) saiu da fc.,2021-08-03
1374,872146741242265630,Little Magician (rank Lunar Tree) saiu da fc.,2021-08-03
1375,872136672656097310,Onyx Vessel (rank Seed) entrou na fc.,2021-08-03
1376,872106474405498960,Grunbeld Zodd (rank Seed) saiu da fc.,2021-08-03
1377,872048591852695613,Ragarth Bross (rank Seed) saiu da fc.,2021-08-03
1378,871595588934852648,Quanxi Tian (rank Seed) saiu da fc.,2021-08-02
1379,871567907111452722,Yamiko Shikhu (rank Seed) saiu da fc.,2021-08-02
1380,871537703756382249,Tark Ironside (rank Seed) entrou na fc.,2021-08-01
1381,871525121200885810,Rafe Stvalem (rank Seed) entrou na fc.,2021-08-01
1382,871484855068786738,General Picanha (rank Seed) saiu da fc.,2021-08-01
1383,871469756568440852,Vini Pad (rank Sapling) saiu da fc.,2021-08-01
1384,871469755553439776,Jotarinus Ge (rank Sapling) saiu da fc.,2021-08-01
1385,871235704414425098,Rinn Weschn (rank Sapling) saiu da fc.,2021-08-01
1386,871082186340712528,Johnny Awesome (rank Seed) saiu da fc.,2021-07-31
1387,871024304987439134,Kishi Caelum (rank Seed) entrou na fc.,2021-07-31
1388,871024304144416829,Kalango Doido (rank Senior Tree) saiu da fc.,2021-07-31
1389,870840586180100136,Demilyn Thulippe (rank Seed) entrou na fc.,2021-07-31
1390,870717269343359096,Caelfi Madararu (rank Seed) saiu da fc.,2021-07-30
1391,870367451135766549,Harry Rico (rank Seed) entrou na fc.,2021-07-29
1392,870362416947535912,Stiitch L- (rank Seed) entrou na fc.,2021-07-29
1393,870332219921694771,Zoro Sola (rank Seed) entrou na fc.,2021-07-29
1394,870332219099602945,Yunna Zanarkand (rank Seed) entrou na fc.,2021-07-29
1395,870332218684375060,Leafar Anatos (rank Seed) entrou na fc.,2021-07-29
1396,870332217543516222,Ayesha Khadja (rank Seed) entrou na fc.,2021-07-29
1397,870332217174392922,Braulios Minimux (rank Sapling) saiu da fc.,2021-07-29
1398,870329705172185108,Malady Morningstar (rank Senior Tree) saiu da fc.,2021-07-29
1399,870329704610160720,Omaru Freud (rank Sapling) saiu da fc.,2021-07-29
1400,870329704132001802,Caio Cezar (rank Sapling) saiu da fc.,2021-07-29
1401,870324665942421554,Dante D'artibale (rank Seed) entrou na fc.,2021-07-29
1402,870319635097071686,Razyel D'artibale (rank Seed) saiu da fc.,2021-07-29
1403,870103198868844554,Mixilin Almighty (rank Seed) entrou na fc.,2021-07-29
1404,870067966673301575,Razyel D'artibale (rank Seed) entrou na fc.,2021-07-28
1405,870067966056747068,Ragnaros Stormterror (rank Seed) entrou na fc.,2021-07-28
1406,870062932136984626,Diplo Kills (rank Sapling) saiu da fc.,2021-07-28
1407,869992466181410816,Senior Batata (rank Seed) saiu da fc.,2021-07-28
1408,869989947107606579,Grunbeld Zodd (rank Seed) entrou na fc.,2021-07-28
1409,869984916539056229,Calles Mamed (rank Sapling) saiu da fc.,2021-07-28
1410,869698016787976243,Sasha Moon (rank Seed) entrou na fc.,2021-07-27
1411,869690467732848671,Nana Moonlight (rank Seed) saiu da fc.,2021-07-27
1412,869547020023656489,Leh Zinn (rank Seed) entrou na fc.,2021-07-27
1413,869463971474849822,Gabriellm Magina (rank Seed) entrou na fc.,2021-07-27
1414,869436299705217025,Senior Batata (rank Seed) entrou na fc.,2021-07-27
1415,869433774402842635,Phantom Dall'ora (rank Seed) entrou na fc.,2021-07-27
1416,869431256100798525,Tatu Campero (rank Seed) entrou na fc.,2021-07-27
1417,869428735609274460,Celes Valkcio (rank Seed) saiu da fc.,2021-07-27
1418,869423704591966248,Yor Dante (rank Senior Tree) saiu da fc.,2021-07-27
1419,869390980929974293,Caeruleus Blue (rank Seed) entrou na fc.,2021-07-27
1420,869365813956714526,Quanxi Tian (rank Seed) entrou na fc.,2021-07-26
1421,869355750865121330,Cleitin Matarrino (rank Seed) entrou na fc.,2021-07-26
1422,869343162458570753,Mondai Xerecrazy (rank Seed) entrou na fc.,2021-07-26
1423,869333099731898436,Tales Simon (rank Sapling) saiu da fc.,2021-07-26
1424,869333099668983818,Dark Legendz (rank Sapling) saiu da fc.,2021-07-26
1425,869330581132046366,Alexius Victorius (rank Seed) entrou na fc.,2021-07-26
1426,869300379265949736,Dwight Lord (rank Seed) entrou na fc.,2021-07-26
1427,869295348202471465,Fleet Ravus (rank Seed) entrou na fc.,2021-07-26
1428,869295347527204916,Alana Khar (rank Seed) entrou na fc.,2021-07-26
1429,869295347132932096,Rhenan Marhns (rank Seed) entrou na fc.,2021-07-26
1430,869295346562506852,Kess Xion (rank Seed) entrou na fc.,2021-07-26
1431,869237465569972274,Miyoshi Gordola (rank Seed) entrou na fc.,2021-07-26
1432,869237464643031102,Yrys Dei-ijla (rank Seed) saiu da fc.,2021-07-26
1433,869227401643720724,Nana Moonlight (rank Seed) entrou na fc.,2021-07-26
1434,869116661196791818,Ysera Feathermoon (rank Seed) saiu da fc.,2021-07-26
1435,868948046552109086,Masaki Yui (rank Seed) entrou na fc.,2021-07-25
1436,868932950731927552,Allexander Macedonian (rank Seed) entrou na fc.,2021-07-25
1437,868905263263010936,Maximus Hakon (rank Seed) saiu da fc.,2021-07-25
1438,868905262843592714,Kyo Wrrath (rank Seed) saiu da fc.,2021-07-25
1439,868880101129998346,Kerzavyn Zyrenk (rank Seed) entrou na fc.,2021-07-25
1440,868880100253388881,Lin Witte (rank Seed) entrou na fc.,2021-07-25
1441,868849896738918470,Holo Axay (rank Seed) entrou na fc.,2021-07-25
1442,868849896264986635,Tukr Brokearth (rank Sapling) saiu da fc.,2021-07-25
1443,868849895589691442,Nami Palmeirense (rank Sapling) saiu da fc.,2021-07-25
1444,868849895010873344,Khiba Windwalker (rank Senior Tree) saiu da fc.,2021-07-25
1445,868771876724408320,Miah Queen (rank Seed) entrou na fc.,2021-07-25
1446,868729093372387350,Jack Rolling (rank Seed) entrou na fc.,2021-07-25
1447,868661158226321498,Gudanius Garanius (rank Seed) entrou na fc.,2021-07-25
1448,868633462062600233,Caelfi Madararu (rank Seed) entrou na fc.,2021-07-24
1449,868625921249271918,Kradwolf Lothar (rank Seed) entrou na fc.,2021-07-24
1450,868603283089031188,Drone Mestre (rank Seed) entrou na fc.,2021-07-24
1451,868570552191815690,Igros Blackburn (rank Seed) entrou na fc.,2021-07-24
1452,868560473258348555,Mini Duin (rank Seed) entrou na fc.,2021-07-24
1453,868552936630927412,Kyo Wrrath (rank Seed) entrou na fc.,2021-07-24
1454,868550438180520007,Voylt Kimura (rank Sapling) saiu da fc.,2021-07-24
1455,868487491311779890,Darkest Kokusho (rank Seed) entrou na fc.,2021-07-24
1456,868419540911005736,Sad Walker (rank Seed) entrou na fc.,2021-07-24
1457,868389341376954390,Semtoca Januario (rank Seed) entrou na fc.,2021-07-24
1458,868376778685677618,Mae Dina (rank Seed) entrou na fc.,2021-07-24
1459,868371725027512382,Little Misfortune (rank Seed) entrou na fc.,2021-07-24
1460,868364176018530304,Ziz Ayuhara (rank Seed) entrou na fc.,2021-07-24
1461,868296225089273886,Denpa Neko (rank Senior Tree) saiu da fc.,2021-07-24
1462,868281129592041512,Loak Augustus (rank Seed) entrou na fc.,2021-07-23
1463,868245893671944342,Caullo Xx (rank Seed) entrou na fc.,2021-07-23
1464,868240861052416031,Semtempo Irmao (rank Seed) entrou na fc.,2021-07-23
1465,868235824012095488,Eridur Zilinskin (rank Seed) saiu da fc.,2021-07-23
1466,868228295001538580,Yamiko Shikhu (rank Seed) entrou na fc.,2021-07-23
1467,868225763952955464,Def Tone (rank Seed) entrou na fc.,2021-07-23
1468,868223243100758096,Lord Zenon (rank Seed) entrou na fc.,2021-07-23
1469,868215703956766750,Valfalk Raraan (rank Seed) saiu da fc.,2021-07-23
1470,868215703084363847,Semtempo Irmao (rank Seed) saiu da fc.,2021-07-23
1471,868202634937528360,Ysera Feathermoon (rank Seed) entrou na fc.,2021-07-23
1472,868202634488741978,Lila Mortis'alem (rank Seed) entrou na fc.,2021-07-23
1473,868193584225067049,Semtempo Irmao (rank Seed) entrou na fc.,2021-07-23
1474,868193583474307103,Maschenny Zahard (rank Sapling) saiu da fc.,2021-07-23
1475,868193582983573584,Luna Lovegoood (rank Sapling) saiu da fc.,2021-07-23
1476,868193582199226459,Aoi Tatsumi (rank Seed) saiu da fc.,2021-07-23
1477,868191122911031306,Tarnok Mineirin (rank Sapling) saiu da fc.,2021-07-23
1478,868191099154497536,Rhaenya Moon (rank Sapling) saiu da fc.,2021-07-23
1479,868191098479206452,Nieven Quamara (rank Sapling) saiu da fc.,2021-07-23
1480,868191097690652742,Liquidation Gx (rank Sapling) saiu da fc.,2021-07-23
1481,868191096314933351,Kronos Erastis (rank Sapling) saiu da fc.,2021-07-23
1482,868191096189116476,Hench Alm (rank Sapling) saiu da fc.,2021-07-23
1483,868191068347318272,Chacal Jr (rank Sapling) saiu da fc.,2021-07-23
1484,868191067789488128,Bastion Linhares (rank Sapling) saiu da fc.,2021-07-23
1485,868191067353256026,Vannifar'of Ooze (rank Senior Tree) saiu da fc.,2021-07-23
1486,868191066573115412,Valion Lance (rank Senior Tree) saiu da fc.,2021-07-23
1487,868191066002694154,Davy El (rank Senior Tree) saiu da fc.,2021-07-23
1488,868188599240241193,Luna Anul (rank Sapling) saiu da fc.,2021-07-23
1489,868188598749495296,Lucas Victor (rank Sapling) saiu da fc.,2021-07-23
1490,868188575055888494,Lucas Engenho (rank Sapling) saiu da fc.,2021-07-23
1491,868188574401577011,Thy Artz (rank Sapling) saiu da fc.,2021-07-23
1492,868188573952770088,Kaki Doll (rank Sapling) saiu da fc.,2021-07-23
1493,868188573269127178,Iruru Iru (rank Sapling) saiu da fc.,2021-07-23
1494,868188572220538911,Advatre Nalulu (rank Sapling) saiu da fc.,2021-07-23
1495,868188548942159942,Valkiria Br (rank Senior Tree) saiu da fc.,2021-07-23
1496,868188548015206431,Sire Khroriggs (rank Senior Tree) saiu da fc.,2021-07-23
1497,868188547679662140,Preadyth Darkness (rank Senior Tree) saiu da fc.,2021-07-23
1498,868188547063115827,Nosleg Nolan (rank Senior Tree) saiu da fc.,2021-07-23
1499,868188546572378192,Ruyenl Souls (rank Lunar Tree) saiu da fc.,2021-07-23
1500,868183521431261245,Meownia Shy'mphonia (rank Seed) saiu da fc.,2021-07-23
1501,868150800185167893,Ravena Anevar (rank Seed) entrou na fc.,2021-07-23
1502,868150799316942848,Maximus Hakon (rank Seed) entrou na fc.,2021-07-23
1503,868138212361654394,Shiio Sz (rank Seed) entrou na fc.,2021-07-23
1504,868060197527093249,Etheryn Lila (rank Seed) saiu da fc.,2021-07-23
1505,867967081105195019,Nya Niang (rank Seed) entrou na fc.,2021-07-23
1506,867945082697957437,Coutin Mars (rank Seed) entrou na fc.,2021-07-23
1507,867945082186235986,Amasuki Katsuhika (rank Seed) entrou na fc.,2021-07-23
1508,867945081909428275,Yoru Nightwave (rank Seed) entrou na fc.,2021-07-23
1509,867945081338986516,Rabi En-rose (rank Seed) saiu da fc.,2021-07-23
1510,867945080491757599,Holy Guardian (rank Seed) saiu da fc.,2021-07-23
1511,867931501851967559,Zeru Blue (rank Seed) entrou na fc.,2021-07-23
1512,867926413448192020,Ordran Nightwave (rank Seed) entrou na fc.,2021-07-23
1513,867911313806991371,Chao Lumireis (rank Senior Tree) saiu da fc.,2021-07-22
1514,867911313400152094,Adamantis Sun (rank Senior Tree) saiu da fc.,2021-07-22
1515,867881114923958313,Kyo Wrrath (rank Seed) saiu da fc.,2021-07-22
1516,867840844895879168,Soullhk Bloodlust (rank Seed) entrou na fc.,2021-07-22
1517,867833297194713118,Fahh Haragin (rank Seed) entrou na fc.,2021-07-22
1518,867624738167980062,Ayumi Higashiro (rank Seed) saiu da fc.,2021-07-22
1519,867624737659289621,Aimyer Higashiro (rank Seed) saiu da fc.,2021-07-22
1520,867614670638284860,Betin Mazino (rank Seed) entrou na fc.,2021-07-22
1521,867607120375578634,Jolynne Kujo (rank Seed) entrou na fc.,2021-07-22
1522,867602089788964894,Funga Ffxiv (rank Seed) entrou na fc.,2021-07-22
1523,867592021242150952,Shio Sz (rank Seed) entrou na fc.,2021-07-22
1524,867581954249064470,Foxt Sonrex (rank Seed) entrou na fc.,2021-07-22
1525,867581954097807380,Deslight Stormborne (rank Seed) entrou na fc.,2021-07-22
1526,867581953212416021,Xion Lockhart (rank Seed) entrou na fc.,2021-07-22
1527,867566853831917588,Acid Candy (rank Seed) entrou na fc.,2021-07-22
1528,867549241995821125,Gretchen Harmonizda (rank Sapling) saiu da fc.,2021-07-21
1529,867534137286983710,Vaels Windheart (rank Seed) saiu da fc.,2021-07-21
1530,867501422072954921,Kyo Wrrath (rank Seed) entrou na fc.,2021-07-21
1531,867483804670492732,Ragarth Bross (rank Seed) entrou na fc.,2021-07-21
1532,867232138209394698,Maeve Rigana (rank Seed) entrou na fc.,2021-07-21
1533,867222069066334258,Ashura Seraiten (rank Seed) entrou na fc.,2021-07-21
1534,867219552206323732,Valfalk Raraan (rank Seed) entrou na fc.,2021-07-21
1535,867217038249426974,Otho Hammil (rank Seed) entrou na fc.,2021-07-21
1536,867217037703774259,Ambest Kennedy (rank Sapling) saiu da fc.,2021-07-21
1537,867191869115858945,Niphillin Badurh (rank Sapling) saiu da fc.,2021-07-20
1538,867191868655534140,Forgivens Astan (rank Sapling) saiu da fc.,2021-07-20
1539,867169220978278461,Vaels Windheart (rank Seed) entrou na fc.,2021-07-20
1540,867159154040504402,Kypie Mindbearer (rank Seed) entrou na fc.,2021-07-20
1541,866870279102529536,Shiroe Shizaki (rank Seed) entrou na fc.,2021-07-20
1542,866858994349244466,Adestrador Decadela (rank Seed) saiu da fc.,2021-07-20
1543,866856475658027038,Hyu Malk (rank Seed) saiu da fc.,2021-07-20
1544,866853185883865128,Domovoi Butler (rank Seed) entrou na fc.,2021-07-20
1545,866850670157496320,soulpoc (rank Sapling) saiu da fc.,2021-07-20
1546,866850668593807413,sireiskandar (rank Senior Tree) saiu da fc.,2021-07-20
1547,866850667788238868,karinnaburroth (rank Sapling) saiu da fc.,2021-07-20
1548,866850666622484490,Flonne Aira (rank Lunar Tree) saiu da fc.,2021-07-20
1549,866828017434099732,Aksis Strife (rank Seed) entrou na fc.,2021-07-19
1550,866825499426947142,Lucca Artemis (rank Seed) entrou na fc.,2021-07-19
1551,866822982465880084,Vanguardeath Br (rank Seed) entrou na fc.,2021-07-19
1552,866817950726750218,Bastion Highwind (rank Seed) entrou na fc.,2021-07-19
1553,866807882489266197,Crawbur Brewer (rank Seed) entrou na fc.,2021-07-19
1554,866757549397901344,Zenny Moon (rank Seed) entrou na fc.,2021-07-19
1555,866757548882919437,Kamui Moonraven (rank Seed) entrou na fc.,2021-07-19
1556,866757548405030932,Adestrador Decadela (rank Seed) entrou na fc.,2021-07-19
1557,866729864701411358,Alicato Kharkajul (rank Seed) saiu da fc.,2021-07-19
1558,866656883300892723,Sierra Mikain (rank Seed) entrou na fc.,2021-07-19
1559,866598998134751252,Bik In (rank Seed) entrou na fc.,2021-07-19
1560,866410246191710220,Skywarden Tucker (rank Senior Tree) saiu da fc.,2021-07-18
1561,866410245420613635,Halron Firestorm (rank Seed) entrou na fc.,2021-07-18
1562,866375014952992808,Sisterfriede Mazzola (rank Sapling) saiu da fc.,2021-07-18
1563,866367464292089868,Marythemis Bonatto (rank Seed) saiu da fc.,2021-07-18
1564,866359914581721158,Gran Dinossauro (rank Seed) entrou na fc.,2021-07-18
1565,866241634877702144,Riky Mitsuo (rank Seed) entrou na fc.,2021-07-18
1566,866241634161262593,Fray Tremont (rank Seed) entrou na fc.,2021-07-18
1567,866241633963474954,Hyu Malk (rank Seed) entrou na fc.,2021-07-18
1568,866208915535822858,Aces Wildwind (rank Seed) saiu da fc.,2021-07-18
1569,866203882514415646,Cae Sorath (rank Sapling) saiu da fc.,2021-07-18
1570,866196330167009280,Barret Youthanasia (rank Seed) saiu da fc.,2021-07-18
1571,866193814972661770,Aoi Takoyaki (rank Senior Tree) saiu da fc.,2021-07-18
1572,866181231066087474,Draco Umbra (rank Seed) saiu da fc.,2021-07-18
1573,866069998975713280,Jarrick Negro (rank Sapling) saiu da fc.,2021-07-17
1574,866069998316552232,Ridael Helm (rank Sapling) saiu da fc.,2021-07-17
1575,866069997616627772,Pololoski Mroloski (rank Sapling) saiu da fc.,2021-07-17
1576,866067476197539840,Holy Guardian (rank Seed) entrou na fc.,2021-07-17
1577,866024655319990292,Akamme Wr (rank Seed) entrou na fc.,2021-07-17
1578,866024654510620673,Mephisto Istary (rank Seed) entrou na fc.,2021-07-17
1579,866019618149236778,Kisuy Xerecrazy (rank Seed) entrou na fc.,2021-07-17
1580,865996964642160642,Ryuji Rufus (rank Seed) entrou na fc.,2021-07-17
1581,865971129919602698,Nando Battou (rank Seed) entrou na fc.,2021-07-17
1582,865971129284558868,Marythemis Bonatto (rank Seed) entrou na fc.,2021-07-17
1583,865971128450940990,Zacknafein Do'urden (rank Seed) entrou na fc.,2021-07-17
1584,865971128106090536,Celes Valkcio (rank Seed) entrou na fc.,2021-07-17
1585,865878011198963712,Marilyn Muse (rank Seed) entrou na fc.,2021-07-17
1586,865878010589609995,Takeshi Sukehiro (rank Seed) entrou na fc.,2021-07-17
1587,865878010233487360,Gracyane Barbosa (rank Seed) entrou na fc.,2021-07-17
1588,865878009537626112,Brag Brug (rank Seed) entrou na fc.,2021-07-17
1589,865840260373413918,Y'uuji Nakamura (rank Seed) entrou na fc.,2021-07-17
1590,865812579665575956,Lobiru Claus (rank Seed) entrou na fc.,2021-07-17
1591,865784892633251860,Amen Duim (rank Seed) saiu da fc.,2021-07-17
1592,865742110657478686,Ayumi Higashiro (rank Seed) entrou na fc.,2021-07-16
1593,865737077664776203,Nyuha Yukki (rank Seed) entrou na fc.,2021-07-16
1594,865737077575254036,Aimyer Higashiro (rank Seed) entrou na fc.,2021-07-16
1595,865684227203137546,Frasson Xd (rank Sapling) saiu da fc.,2021-07-16
1596,865503026336366602,Jesh Kishin (rank Sapling) saiu da fc.,2021-07-16
1597,865503025769349170,Poking Milo (rank Seed) entrou na fc.,2021-07-16
1598,865503025216094208,Dexter Luiz (rank Seed) entrou na fc.,2021-07-16
1599,865346989842497537,Cromwell Viana (rank Seed) entrou na fc.,2021-07-15
1600,865251356272361472,Chebs Jhonsons (rank Seed) entrou na fc.,2021-07-15
1601,865246323586367488,Phantonlancer Doto (rank Seed) entrou na fc.,2021-07-15
1602,865241291587059782,Ludiwicus Nazari (rank Seed) saiu da fc.,2021-07-15
1603,865143144052031508,Uyi Gecko (rank Seed) entrou na fc.,2021-07-15
1604,865143143527088158,Fitz Cavalaria (rank Seed) entrou na fc.,2021-07-15
1605,865143142726762517,Barret Youthanasia (rank Seed) entrou na fc.,2021-07-15
1606,865065123794255872,Monty Correia (rank Seed) entrou na fc.,2021-07-15
1607,865055058268913674,Shiro Sakata (rank Seed) entrou na fc.,2021-07-15
1608,865042474196271115,Amen Duim (rank Seed) entrou na fc.,2021-07-15
1609,865042473930981376,Kenji Yukishiro (rank Seed) entrou na fc.,2021-07-15
1610,865022338171797514,Zivhpriest Moonlight (rank Seed) saiu da fc.,2021-07-15
1611,864967010953068614,Death Waltz (rank Seed) entrou na fc.,2021-07-14
1612,864775706638286878,Raphi Leonhart (rank Seed) entrou na fc.,2021-07-14
1613,864775706129727488,Jusne Hoku (rank Seed) entrou na fc.,2021-07-14
1614,864735438665285662,Wholy Cat (rank Seed) entrou na fc.,2021-07-14
1615,864707754172874783,Mu Nerds (rank Seed) entrou na fc.,2021-07-14
1616,864664972059475978,Mogus Tyrkus (rank Seed) entrou na fc.,2021-07-14
1617,864662457153880084,Din Kaslow (rank Seed) entrou na fc.,2021-07-14
1618,864657420789088308,Din Aat'mo (rank Seed) entrou na fc.,2021-07-13
1619,864639804154183681,Gabe Stein (rank Seed) entrou na fc.,2021-07-13
1620,864634775436394496,Zairus Vangard (rank Seed) entrou na fc.,2021-07-13
1621,864617155025960971,Sky Gran (rank Seed) entrou na fc.,2021-07-13
1622,864609605623349268,Bin Salabbin (rank Seed) entrou na fc.,2021-07-13
1623,864597020404219937,Dalahan Moonstrider (rank Seed) saiu da fc.,2021-07-13
1624,864584440416174141,Netao Armstrong (rank Seed) entrou na fc.,2021-07-13
1625,864574372701798420,Lahn Momo (rank Seed) entrou na fc.,2021-07-13
1626,864549204491763712,Lemao Stream (rank Seed) entrou na fc.,2021-07-13
1627,864526554579075154,Ludiwicus Nazari (rank Seed) entrou na fc.,2021-07-13
1628,864526554410516510,Hatoo Hiroto (rank Seed) entrou na fc.,2021-07-13
1629,864446022208978974,Asami Saki (rank Seed) saiu da fc.,2021-07-13
